day,qh,up,trades,pibcic,abs_error
2023-01-08,48,UFBB,-11.65,-11.65,0.0
2023-01-08,57,UFBB,-13.0,-13.0,0.0
2023-01-08,58,UFBB,-13.0,-13.0,0.0
2023-01-08,59,UFBB,-13.0,-13.0,0.0
2023-01-08,60,UFBB,-13.0,-13.0,0.0
2023-01-08,61,UFBB,-11.3,-11.3,0.0
2023-01-08,62,UFBB,-11.3,-11.3,0.0
2023-01-08,63,UFBB,-11.3,-11.3,0.0
2023-01-08,64,UFBB,-11.3,-11.3,0.0
2023-01-08,65,MUEB,-5.5,-5.5,0.0
2023-01-08,65,UFBB,-0.375,-0.375,0.0
2023-01-08,66,MUEB,-5.5,-5.5,0.0
2023-01-08,66,UFBB,-0.375,-0.375,0.0
2023-01-08,67,MUEB,-5.5,-5.5,0.0
2023-01-08,67,UFBB,-0.375,-0.375,0.0
2023-01-08,68,MUEB,-5.5,-5.5,0.0
2023-01-08,68,UFBB,-0.375,-0.375,0.0
2023-01-08,69,MUEL,-8.675,-8.675,0.0
2023-01-08,69,UFBB,-13.0,-13.0,0.0
2023-01-08,70,MUEL,-8.675,-8.675,0.0
2023-01-08,70,UFBB,-13.0,-13.0,0.0
2023-01-08,71,MUEL,-8.675,-8.675,0.0
2023-01-08,71,UFBB,-13.0,-13.0,0.0
2023-01-08,72,MUEL,-8.675,-8.675,0.0
2023-01-08,72,UFBB,-13.0,-13.0,0.0
2023-01-08,73,MUEL,-5.5,-5.5,0.0
2023-01-08,73,UFBB,-13.0,-13.0,0.0
2023-01-08,74,MUEL,-5.5,-5.5,0.0
2023-01-08,74,UFBB,-13.0,-13.0,0.0
2023-01-08,75,MUEL,-5.5,-5.5,0.0
2023-01-08,75,UFBB,-13.0,-13.0,0.0
2023-01-08,76,MUEL,-5.5,-5.5,0.0
2023-01-08,76,UFBB,-13.0,-13.0,0.0
2023-01-08,77,MUEL,-37.075,-37.075,0.0
2023-01-08,77,UFBB,-39.0,-39.0,0.0
2023-01-08,78,MUEL,-37.075,-37.075,0.0
2023-01-08,78,UFBB,-39.0,-39.0,0.0
2023-01-08,79,MUEL,-37.075,-37.075,0.0
2023-01-08,79,UFBB,-39.0,-39.0,0.0
2023-01-08,80,MUEL,-37.075,-37.075,0.0
2023-01-08,80,UFBB,-39.0,-39.0,0.0
2023-01-08,81,UFBB,-0.3,-0.3,0.0
2023-01-08,82,UFBB,-0.3,-0.3,0.0
2023-01-08,83,UFBB,-0.3,-0.3,0.0
2023-01-08,84,UFBB,-0.3,-0.3,0.0
2023-01-08,85,UFBB,-3.5,-3.5,0.0
2023-01-08,86,UFBB,-3.5,-3.5,0.0
2023-01-08,87,UFBB,-3.5,-3.5,0.0
2023-01-08,88,UFBB,-3.5,-3.5,0.0
2023-01-09,5,UFBB,2.4499999999999997,2.45,4.440892098500626e-16
2023-01-09,6,UFBB,2.4499999999999997,2.45,4.440892098500626e-16
2023-01-09,7,UFBB,2.4499999999999997,2.45,4.440892098500626e-16
2023-01-09,8,UFBB,2.4499999999999997,2.45,4.440892098500626e-16
2023-01-09,9,UFBB,4.4750000000000005,4.475,8.881784197001252e-16
2023-01-09,10,UFBB,4.4750000000000005,4.475,8.881784197001252e-16
2023-01-09,11,UFBB,4.4750000000000005,4.475,8.881784197001252e-16
2023-01-09,12,UFBB,4.4750000000000005,4.475,8.881784197001252e-16
2023-01-09,13,UFBB,7.45,7.45,0.0
2023-01-09,14,UFBB,7.45,7.45,0.0
2023-01-09,15,UFBB,7.45,7.45,0.0
2023-01-09,16,UFBB,7.45,7.45,0.0
2023-01-09,17,UFBB,8.875,8.875,0.0
2023-01-09,18,UFBB,8.875,8.875,0.0
2023-01-09,19,UFBB,8.875,8.875,0.0
2023-01-09,20,UFBB,8.875,8.875,0.0
2023-01-09,21,UFBB,6.55,6.55,0.0
2023-01-09,22,UFBB,6.55,6.55,0.0
2023-01-09,23,UFBB,6.55,6.55,0.0
2023-01-09,24,UFBB,6.55,6.55,0.0
2023-01-09,25,AGUB,6.0,6.0,0.0
2023-01-09,26,AGUB,6.0,6.0,0.0
2023-01-09,27,AGUB,6.0,6.0,0.0
2023-01-09,28,AGUB,6.0,6.0,0.0
2023-01-09,45,UFBG,22.5,22.5,0.0
2023-01-09,46,UFBG,22.5,22.5,0.0
2023-01-09,47,UFBG,22.5,22.5,0.0
2023-01-09,48,UFBG,22.5,22.5,0.0
2023-01-09,57,UFBB,-39.0,-39.0,0.0
2023-01-09,58,UFBB,-39.0,-39.0,0.0
2023-01-09,59,UFBB,-39.0,-39.0,0.0
2023-01-09,60,UFBB,-39.0,-39.0,0.0
2023-01-09,61,UFBB,-39.0,-39.0,0.0
2023-01-09,62,UFBB,-39.0,-39.0,0.0
2023-01-09,63,UFBB,-39.0,-39.0,0.0
2023-01-09,64,UFBB,-39.0,-39.0,0.0
2023-01-09,69,MUEL,-7.75,-7.75,0.0
2023-01-09,69,UFBG,8.25,8.25,0.0
2023-01-09,70,MUEL,-7.75,-7.75,0.0
2023-01-09,70,UFBG,8.25,8.25,0.0
2023-01-09,71,MUEL,-7.75,-7.75,0.0
2023-01-09,71,UFBG,8.25,8.25,0.0
2023-01-09,72,MUEL,-7.75,-7.75,0.0
2023-01-09,72,UFBG,8.25,8.25,0.0
2023-01-09,81,AGUG,2.5,2.5,0.0
2023-01-09,82,AGUG,2.5,2.5,0.0
2023-01-09,83,AGUG,2.5,2.5,0.0
2023-01-09,84,AGUG,2.5,2.5,0.0
2023-01-09,85,AGUG,10.0,10.0,0.0
2023-01-09,86,AGUG,10.0,10.0,0.0
2023-01-09,87,AGUG,10.0,10.0,0.0
2023-01-09,88,AGUG,10.0,10.0,0.0
2023-01-09,89,AGUG,18.5,18.5,0.0
2023-01-09,89,MUEL,35.975,35.975,0.0
2023-01-09,90,AGUG,18.5,18.5,0.0
2023-01-09,90,MUEL,35.975,35.975,0.0
2023-01-09,91,AGUG,18.5,18.5,0.0
2023-01-09,91,MUEL,35.975,35.975,0.0
2023-01-09,92,AGUG,18.5,18.5,0.0
2023-01-09,92,MUEL,35.975,35.975,0.0
2023-01-09,93,MUEL,-43.0,-43.0,0.0
2023-01-09,94,MUEL,-43.0,-43.0,0.0
2023-01-09,95,MUEL,-43.0,-43.0,0.0
2023-01-09,96,MUEL,-43.0,-43.0,0.0
2023-01-10,1,AGUB,0.125,0.125,0.0
2023-01-10,1,UFBG,11.25,11.25,0.0
2023-01-10,2,AGUB,0.125,0.125,0.0
2023-01-10,2,UFBG,11.25,11.25,0.0
2023-01-10,3,AGUB,0.125,0.125,0.0
2023-01-10,3,UFBG,11.25,11.25,0.0
2023-01-10,4,AGUB,0.125,0.125,0.0
2023-01-10,4,UFBG,11.25,11.25,0.0
2023-01-10,9,AGUB,0.9,0.9,0.0
2023-01-10,9,UFBB,-6.95,-6.95,0.0
2023-01-10,10,AGUB,0.9,0.9,0.0
2023-01-10,10,UFBB,-6.95,-6.95,0.0
2023-01-10,11,AGUB,0.9,0.9,0.0
2023-01-10,11,UFBB,-6.95,-6.95,0.0
2023-01-10,12,AGUB,0.9,0.9,0.0
2023-01-10,12,UFBB,-6.95,-6.95,0.0
2023-01-10,13,AGUB,0.9,0.9,0.0
2023-01-10,13,IPB,16.5,16.5,0.0
2023-01-10,14,AGUB,0.9,0.9,0.0
2023-01-10,14,IPB,16.5,16.5,0.0
2023-01-10,15,AGUB,0.9,0.9,0.0
2023-01-10,15,IPB,16.5,16.5,0.0
2023-01-10,16,AGUB,0.9,0.9,0.0
2023-01-10,16,IPB,16.5,16.5,0.0
2023-01-10,21,AGUB,4.05,4.05,0.0
2023-01-10,22,AGUB,4.05,4.05,0.0
2023-01-10,23,AGUB,4.05,4.05,0.0
2023-01-10,24,AGUB,4.05,4.05,0.0
2023-01-10,29,MUEB,-2.175,-2.175,0.0
2023-01-10,30,MUEB,-2.175,-2.175,0.0
2023-01-10,31,MUEB,-2.175,-2.175,0.0
2023-01-10,32,MUEB,-2.175,-2.175,0.0
2023-01-10,53,AGUB,-9.95,-9.95,0.0
2023-01-10,54,AGUB,-9.95,-9.95,0.0
2023-01-10,55,AGUB,-9.95,-9.95,0.0
2023-01-10,56,AGUB,-9.95,-9.95,0.0
2023-01-10,57,AGUB,-8.275,-8.275,0.0
2023-01-10,58,AGUB,-8.275,-8.275,0.0
2023-01-10,59,AGUB,-8.275,-8.275,0.0
2023-01-10,60,AGUB,-8.275,-8.275,0.0
2023-01-10,61,MUEB,0.3,0.3,0.0
2023-01-10,62,MUEB,0.3,0.3,0.0
2023-01-10,63,MUEB,0.3,0.3,0.0
2023-01-10,64,MUEB,0.3,0.3,0.0
2023-01-10,65,AGUB,-21.75,-21.75,0.0
2023-01-10,65,MUEL,24.5,24.5,0.0
2023-01-10,65,UFBB,-30.55,-30.55,0.0
2023-01-10,66,AGUB,-21.75,-21.75,0.0
2023-01-10,66,MUEL,24.5,24.5,0.0
2023-01-10,66,UFBB,-30.55,-30.55,0.0
2023-01-10,67,AGUB,-21.75,-21.75,0.0
2023-01-10,67,MUEL,24.5,24.5,0.0
2023-01-10,67,UFBB,-30.55,-30.55,0.0
2023-01-10,68,AGUB,-21.75,-21.75,0.0
2023-01-10,68,MUEL,24.5,24.5,0.0
2023-01-10,68,UFBB,-30.55,-30.55,0.0
2023-01-10,69,MUEL,8.075,8.075,0.0
2023-01-10,69,TJEG,8.675,8.675,0.0
2023-01-10,69,UFBB,-9.8,-9.8,0.0
2023-01-10,70,MUEL,8.075,8.075,0.0
2023-01-10,70,TJEG,8.675,8.675,0.0
2023-01-10,70,UFBB,-9.8,-9.8,0.0
2023-01-10,71,MUEL,8.075,8.075,0.0
2023-01-10,71,TJEG,8.675,8.675,0.0
2023-01-10,71,UFBB,-9.8,-9.8,0.0
2023-01-10,72,MUEL,8.075,8.075,0.0
2023-01-10,72,TJEG,8.675,8.675,0.0
2023-01-10,72,UFBB,-9.8,-9.8,0.0
2023-01-10,73,MUEL,1.15,1.15,0.0
2023-01-10,73,TJEG,42.5,42.5,0.0
2023-01-10,73,UFBG,-4.675,-4.675,0.0
2023-01-10,74,MUEL,1.15,1.15,0.0
2023-01-10,74,TJEG,42.5,42.5,0.0
2023-01-10,74,UFBG,-4.675,-4.675,0.0
2023-01-10,75,MUEL,1.15,1.15,0.0
2023-01-10,75,TJEG,42.5,42.5,0.0
2023-01-10,75,UFBG,-4.675,-4.675,0.0
2023-01-10,76,MUEL,1.15,1.15,0.0
2023-01-10,76,TJEG,42.5,42.5,0.0
2023-01-10,76,UFBG,-4.675,-4.675,0.0
2023-01-10,77,MUEL,50.0,50.0,0.0
2023-01-10,77,SLTG,25.0,25.0,0.0
2023-01-10,77,TJEG,35.0,35.0,0.0
2023-01-10,78,MUEL,50.0,50.0,0.0
2023-01-10,78,SLTG,25.0,25.0,0.0
2023-01-10,78,TJEG,35.0,35.0,0.0
2023-01-10,79,MUEL,50.0,50.0,0.0
2023-01-10,79,SLTG,25.0,25.0,0.0
2023-01-10,79,TJEG,35.0,35.0,0.0
2023-01-10,80,MUEL,50.0,50.0,0.0
2023-01-10,80,SLTG,25.0,25.0,0.0
2023-01-10,80,TJEG,35.0,35.0,0.0
2023-01-10,81,MUEL,225.0,225.0,0.0
2023-01-10,81,SLTG,25.0,25.0,0.0
2023-01-10,81,TJEG,35.0,35.0,0.0
2023-01-10,82,MUEL,225.0,225.0,0.0
2023-01-10,82,SLTG,25.0,25.0,0.0
2023-01-10,82,TJEG,35.0,35.0,0.0
2023-01-10,83,MUEL,225.0,225.0,0.0
2023-01-10,83,SLTG,25.0,25.0,0.0
2023-01-10,83,TJEG,35.0,35.0,0.0
2023-01-10,84,MUEL,225.0,225.0,0.0
2023-01-10,84,SLTG,25.0,25.0,0.0
2023-01-10,84,TJEG,35.0,35.0,0.0
2023-01-10,85,MUEL,268.65,268.65,0.0
2023-01-10,85,SLTG,25.0,25.0,0.0
2023-01-10,85,TJEG,35.0,35.0,0.0
2023-01-10,86,MUEL,268.65,268.65,0.0
2023-01-10,86,SLTG,25.0,25.0,0.0
2023-01-10,86,TJEG,35.0,35.0,0.0
2023-01-10,87,MUEL,268.65,268.65,0.0
2023-01-10,87,SLTG,25.0,25.0,0.0
2023-01-10,87,TJEG,35.0,35.0,0.0
2023-01-10,88,MUEL,268.65,268.65,0.0
2023-01-10,88,SLTG,25.0,25.0,0.0
2023-01-10,88,TJEG,35.0,35.0,0.0
2023-01-10,89,MUEB,2.375,2.375,0.0
2023-01-10,89,MUEL,84.7,84.7,0.0
2023-01-10,90,MUEB,2.375,2.375,0.0
2023-01-10,90,MUEL,84.7,84.7,0.0
2023-01-10,91,MUEB,2.375,2.375,0.0
2023-01-10,91,MUEL,84.7,84.7,0.0
2023-01-10,92,MUEB,2.375,2.375,0.0
2023-01-10,92,MUEL,84.7,84.7,0.0
2023-01-10,93,MUEB,20.0,20.0,0.0
2023-01-10,94,MUEB,20.0,20.0,0.0
2023-01-10,95,MUEB,20.0,20.0,0.0
2023-01-10,96,MUEB,20.0,20.0,0.0
2023-01-11,29,IPG,-12.0,-12.0,0.0
2023-01-11,29,MUEL,57.875,57.875,0.0
2023-01-11,30,IPG,-12.0,-12.0,0.0
2023-01-11,30,MUEL,57.875,57.875,0.0
2023-01-11,31,IPG,-12.0,-12.0,0.0
2023-01-11,31,MUEL,57.875,57.875,0.0
2023-01-11,32,IPG,-12.0,-12.0,0.0
2023-01-11,32,MUEL,57.875,57.875,0.0
2023-01-11,33,MUEL,35.3,35.3,0.0
2023-01-11,33,UFBG,8.25,8.25,0.0
2023-01-11,34,MUEL,35.3,35.3,0.0
2023-01-11,34,UFBG,8.25,8.25,0.0
2023-01-11,35,MUEL,35.3,35.3,0.0
2023-01-11,35,UFBG,8.25,8.25,0.0
2023-01-11,36,MUEL,35.3,35.3,0.0
2023-01-11,36,UFBG,8.25,8.25,0.0
2023-01-11,37,MUEL,19.475,19.474999999999998,3.552713678800501e-15
2023-01-11,37,UFBG,11.25,11.25,0.0
2023-01-11,38,MUEL,19.475,19.474999999999998,3.552713678800501e-15
2023-01-11,38,UFBG,11.25,11.25,0.0
2023-01-11,39,MUEL,19.475,19.474999999999998,3.552713678800501e-15
2023-01-11,39,UFBG,11.25,11.25,0.0
2023-01-11,40,MUEL,19.475,19.474999999999998,3.552713678800501e-15
2023-01-11,40,UFBG,11.25,11.25,0.0
2023-01-11,53,UFBB,-2.8,-2.8,0.0
2023-01-11,54,UFBB,-2.8,-2.8,0.0
2023-01-11,55,UFBB,-2.8,-2.8,0.0
2023-01-11,56,UFBB,-2.8,-2.8,0.0
2023-01-11,61,MUEB,-24.475,-24.475,0.0
2023-01-11,61,UFBB,-1.3250000000000002,-1.325,2.220446049250313e-16
2023-01-11,62,MUEB,-24.475,-24.475,0.0
2023-01-11,62,UFBB,-1.3250000000000002,-1.325,2.220446049250313e-16
2023-01-11,63,MUEB,-24.475,-24.475,0.0
2023-01-11,63,UFBB,-1.3250000000000002,-1.325,2.220446049250313e-16
2023-01-11,64,MUEB,-24.475,-24.475,0.0
2023-01-11,64,UFBB,-1.3250000000000002,-1.325,2.220446049250313e-16
2023-01-11,69,MUEL,12.75,12.75,0.0
2023-01-11,70,MUEL,12.75,12.75,0.0
2023-01-11,71,MUEL,12.75,12.75,0.0
2023-01-11,72,MUEL,12.75,12.75,0.0
2023-01-11,77,IPG,-4.15,-4.15,0.0
2023-01-11,78,IPG,-4.15,-4.15,0.0
2023-01-11,79,IPG,-4.15,-4.15,0.0
2023-01-11,80,IPG,-4.15,-4.15,0.0
2023-01-11,89,MUEL,2.85,2.85,0.0
2023-01-11,89,TJEG,17.5,17.5,0.0
2023-01-11,90,MUEL,2.85,2.85,0.0
2023-01-11,90,TJEG,17.5,17.5,0.0
2023-01-11,91,MUEL,2.85,2.85,0.0
2023-01-11,91,TJEG,17.5,17.5,0.0
2023-01-11,92,MUEL,2.85,2.85,0.0
2023-01-11,92,TJEG,17.5,17.5,0.0
2023-01-11,93,UFBB,-26.0,-26.0,0.0
2023-01-11,94,UFBB,-26.0,-26.0,0.0
2023-01-11,95,UFBB,-26.0,-26.0,0.0
2023-01-11,96,UFBB,-26.0,-26.0,0.0
2023-01-12,1,UFBB,-17.725,-17.725,0.0
2023-01-12,2,UFBB,-17.725,-17.725,0.0
2023-01-12,3,UFBB,-17.725,-17.725,0.0
2023-01-12,4,UFBB,-17.725,-17.725,0.0
2023-01-12,5,AGUB,6.475,6.475,0.0
2023-01-12,5,UFBB,-13.0,-13.0,0.0
2023-01-12,6,AGUB,6.475,6.475,0.0
2023-01-12,6,UFBB,-13.0,-13.0,0.0
2023-01-12,7,AGUB,6.475,6.475,0.0
2023-01-12,7,UFBB,-13.0,-13.0,0.0
2023-01-12,8,AGUB,6.475,6.475,0.0
2023-01-12,8,UFBB,-13.0,-13.0,0.0
2023-01-12,9,AGUB,5.675,5.675,0.0
2023-01-12,9,IPB,-16.5,-16.5,0.0
2023-01-12,10,AGUB,5.675,5.675,0.0
2023-01-12,10,IPB,-16.5,-16.5,0.0
2023-01-12,11,AGUB,5.675,5.675,0.0
2023-01-12,11,IPB,-16.5,-16.5,0.0
2023-01-12,12,AGUB,5.675,5.675,0.0
2023-01-12,12,IPB,-16.5,-16.5,0.0
2023-01-12,13,AGUB,0.6000000000000001,0.6,1.1102230246251565e-16
2023-01-12,14,AGUB,0.6000000000000001,0.6,1.1102230246251565e-16
2023-01-12,15,AGUB,0.6000000000000001,0.6,1.1102230246251565e-16
2023-01-12,16,AGUB,0.6000000000000001,0.6,1.1102230246251565e-16
2023-01-12,17,IPB,-7.55,-7.55,0.0
2023-01-12,18,IPB,-7.55,-7.55,0.0
2023-01-12,19,IPB,-7.55,-7.55,0.0
2023-01-12,20,IPB,-7.55,-7.55,0.0
2023-01-12,21,UFBB,-13.0,-13.0,0.0
2023-01-12,22,UFBB,-13.0,-13.0,0.0
2023-01-12,23,UFBB,-13.0,-13.0,0.0
2023-01-12,24,UFBB,-13.0,-13.0,0.0
2023-01-12,25,AGUB,2.1,2.1,0.0
2023-01-12,26,AGUB,2.1,2.1,0.0
2023-01-12,27,AGUB,2.1,2.1,0.0
2023-01-12,28,AGUB,2.1,2.1,0.0
2023-01-12,33,MUEL,9.975,9.975,0.0
2023-01-12,33,UFBG,30.75,30.75,0.0
2023-01-12,34,MUEL,9.975,9.975,0.0
2023-01-12,34,UFBG,30.75,30.75,0.0
2023-01-12,35,MUEL,9.975,9.975,0.0
2023-01-12,35,UFBG,30.75,30.75,0.0
2023-01-12,36,MUEL,9.975,9.975,0.0
2023-01-12,36,UFBG,30.75,30.75,0.0
2023-01-12,37,MUEL,75.0,75.0,0.0
2023-01-12,38,MUEL,75.0,75.0,0.0
2023-01-12,39,MUEL,75.0,75.0,0.0
2023-01-12,40,MUEL,75.0,75.0,0.0
2023-01-12,41,MUEL,71.05,71.05,0.0
2023-01-12,42,MUEL,71.05,71.05,0.0
2023-01-12,43,MUEL,71.05,71.05,0.0
2023-01-12,44,MUEL,71.05,71.05,0.0
2023-01-12,61,UFBB,-0.675,-0.675,0.0
2023-01-12,62,UFBB,-0.675,-0.675,0.0
2023-01-12,63,UFBB,-0.675,-0.675,0.0
2023-01-12,64,UFBB,-0.675,-0.675,0.0
2023-01-12,69,MUEL,2.275,2.275,0.0
2023-01-12,69,UFBG,11.25,11.25,0.0
2023-01-12,70,MUEL,2.275,2.275,0.0
2023-01-12,70,UFBG,11.25,11.25,0.0
2023-01-12,71,MUEL,2.275,2.275,0.0
2023-01-12,71,UFBG,11.25,11.25,0.0
2023-01-12,72,MUEL,2.275,2.275,0.0
2023-01-12,72,UFBG,11.25,11.25,0.0
2023-01-12,73,UFBG,11.25,11.25,0.0
2023-01-12,74,UFBG,11.25,11.25,0.0
2023-01-12,75,UFBG,11.25,11.25,0.0
2023-01-12,76,UFBG,11.25,11.25,0.0
2023-01-12,77,UFBG,8.25,8.25,0.0
2023-01-12,78,UFBG,8.25,8.25,0.0
2023-01-12,79,UFBG,8.25,8.25,0.0
2023-01-12,80,UFBG,8.25,8.25,0.0
2023-01-12,93,AGUB,4.0,4.0,0.0
2023-01-12,93,UFBB,-13.0,-13.0,0.0
2023-01-12,94,AGUB,4.0,4.0,0.0
2023-01-12,94,UFBB,-13.0,-13.0,0.0
2023-01-12,95,AGUB,4.0,4.0,0.0
2023-01-12,95,UFBB,-13.0,-13.0,0.0
2023-01-12,96,AGUB,4.0,4.0,0.0
2023-01-12,96,UFBB,-13.0,-13.0,0.0
2023-01-13,1,AGUB,-16.1,-16.1,0.0
2023-01-13,2,AGUB,-16.1,-16.1,0.0
2023-01-13,3,AGUB,-16.1,-16.1,0.0
2023-01-13,4,AGUB,-16.1,-16.1,0.0
2023-01-13,9,AGUB,-18.025,-18.025,0.0
2023-01-13,9,UFBB,3.025,3.0250000000000004,4.440892098500626e-16
2023-01-13,10,AGUB,-18.025,-18.025,0.0
2023-01-13,10,UFBB,3.025,3.0250000000000004,4.440892098500626e-16
2023-01-13,11,AGUB,-18.025,-18.025,0.0
2023-01-13,11,UFBB,3.025,3.0250000000000004,4.440892098500626e-16
2023-01-13,12,AGUB,-18.025,-18.025,0.0
2023-01-13,12,UFBB,3.025,3.0250000000000004,4.440892098500626e-16
2023-01-13,13,AGUB,-35.6,-35.6,0.0
2023-01-13,14,AGUB,-35.6,-35.6,0.0
2023-01-13,15,AGUB,-35.6,-35.6,0.0
2023-01-13,16,AGUB,-35.6,-35.6,0.0
2023-01-13,33,MUEL,141.775,141.775,0.0
2023-01-13,34,MUEL,141.775,141.775,0.0
2023-01-13,35,MUEL,141.775,141.775,0.0
2023-01-13,36,MUEL,141.775,141.775,0.0
2023-01-13,37,MUEL,118.925,118.925,0.0
2023-01-13,38,MUEL,118.925,118.925,0.0
2023-01-13,39,MUEL,118.925,118.925,0.0
2023-01-13,40,MUEL,118.925,118.925,0.0
2023-01-13,41,MUEL,169.75,169.75,0.0
2023-01-13,42,MUEL,169.75,169.75,0.0
2023-01-13,43,MUEL,169.75,169.75,0.0
2023-01-13,44,MUEL,169.75,169.75,0.0
2023-01-13,45,MUEL,114.925,114.92500000000001,1.4210854715202004e-14
2023-01-13,46,MUEL,114.925,114.92500000000001,1.4210854715202004e-14
2023-01-13,47,MUEL,114.925,114.92500000000001,1.4210854715202004e-14
2023-01-13,48,MUEL,114.925,114.92500000000001,1.4210854715202004e-14
2023-01-13,65,MUEL,-50.0,-50.0,0.0
2023-01-13,66,MUEL,-50.0,-50.0,0.0
2023-01-13,67,MUEL,-50.0,-50.0,0.0
2023-01-13,68,MUEL,-50.0,-50.0,0.0
2023-01-13,69,MUEL,74.625,74.625,0.0
2023-01-13,70,MUEL,74.625,74.625,0.0
2023-01-13,71,MUEL,74.625,74.625,0.0
2023-01-13,72,MUEL,74.625,74.625,0.0
2023-01-13,89,MUEL,-104.1,-104.1,0.0
2023-01-13,90,MUEL,-104.1,-104.1,0.0
2023-01-13,91,MUEL,-104.1,-104.1,0.0
2023-01-13,92,MUEL,-104.1,-104.1,0.0
2023-01-13,93,MUEL,-39.225,-39.225,0.0
2023-01-13,94,MUEL,-39.225,-39.225,0.0
2023-01-13,95,MUEL,-39.225,-39.225,0.0
2023-01-13,96,MUEL,-39.225,-39.225,0.0
2023-01-14,1,UFBG,19.5,19.5,0.0
2023-01-14,2,UFBG,19.5,19.5,0.0
2023-01-14,3,UFBG,19.5,19.5,0.0
2023-01-14,4,UFBG,19.5,19.5,0.0
2023-01-14,5,UFBG,30.75,30.75,0.0
2023-01-14,6,UFBG,30.75,30.75,0.0
2023-01-14,7,UFBG,30.75,30.75,0.0
2023-01-14,8,UFBG,30.75,30.75,0.0
2023-01-14,9,UFBG,20.525,20.525,0.0
2023-01-14,10,UFBG,20.525,20.525,0.0
2023-01-14,11,UFBG,20.525,20.525,0.0
2023-01-14,12,UFBG,20.525,20.525,0.0
2023-01-14,13,UFBG,3.6,3.6,0.0
2023-01-14,14,UFBG,3.6,3.6,0.0
2023-01-14,15,UFBG,3.6,3.6,0.0
2023-01-14,16,UFBG,3.6,3.6,0.0
2023-01-14,17,MUEL,75.25,75.25,0.0
2023-01-14,18,MUEL,75.25,75.25,0.0
2023-01-14,19,MUEL,75.25,75.25,0.0
2023-01-14,20,MUEL,75.25,75.25,0.0
2023-01-14,25,MUEL,57.275,57.275,0.0
2023-01-14,26,MUEL,57.275,57.275,0.0
2023-01-14,27,MUEL,57.275,57.275,0.0
2023-01-14,28,MUEL,57.275,57.275,0.0
2023-01-14,29,MUEL,174.45,174.45,0.0
2023-01-14,30,MUEL,174.45,174.45,0.0
2023-01-14,31,MUEL,174.45,174.45,0.0
2023-01-14,32,MUEL,174.45,174.45,0.0
2023-01-14,33,MUEL,50.9,50.9,0.0
2023-01-14,34,MUEL,50.9,50.9,0.0
2023-01-14,35,MUEL,50.9,50.9,0.0
2023-01-14,36,MUEL,50.9,50.9,0.0
2023-01-14,37,MUEL,16.75,16.75,0.0
2023-01-14,38,MUEL,16.75,16.75,0.0
2023-01-14,39,MUEL,16.75,16.75,0.0
2023-01-14,40,MUEL,16.75,16.75,0.0
2023-01-14,41,MUEB,37.65,37.65,0.0
2023-01-14,42,MUEB,37.65,37.65,0.0
2023-01-14,43,MUEB,37.65,37.65,0.0
2023-01-14,44,MUEB,37.65,37.65,0.0
2023-01-14,49,AGUG,-6.75,-6.75,0.0
2023-01-14,50,AGUG,-6.75,-6.75,0.0
2023-01-14,51,AGUG,-6.75,-6.75,0.0
2023-01-14,52,AGUG,-6.75,-6.75,0.0
2023-01-14,53,AGUB,-44.0,-44.0,0.0
2023-01-14,53,AGUG,-8.15,-8.15,0.0
2023-01-14,54,AGUB,-44.0,-44.0,0.0
2023-01-14,54,AGUG,-8.15,-8.15,0.0
2023-01-14,55,AGUB,-44.0,-44.0,0.0
2023-01-14,55,AGUG,-8.15,-8.15,0.0
2023-01-14,56,AGUB,-44.0,-44.0,0.0
2023-01-14,56,AGUG,-8.15,-8.15,0.0
2023-01-14,57,AGUB,-1.75,-1.75,0.0
2023-01-14,57,MUEB,48.725,48.725,0.0
2023-01-14,58,AGUB,-1.75,-1.75,0.0
2023-01-14,58,MUEB,48.725,48.725,0.0
2023-01-14,59,AGUB,-1.75,-1.75,0.0
2023-01-14,59,MUEB,48.725,48.725,0.0
2023-01-14,60,AGUB,-1.75,-1.75,0.0
2023-01-14,60,MUEB,48.725,48.725,0.0
2023-01-14,61,AGUB,-30.025,-30.025,0.0
2023-01-14,61,MUEB,39.0,39.0,0.0
2023-01-14,61,UFBB,-13.0,-13.0,0.0
2023-01-14,62,AGUB,-30.025,-30.025,0.0
2023-01-14,62,MUEB,39.0,39.0,0.0
2023-01-14,62,UFBB,-13.0,-13.0,0.0
2023-01-14,63,AGUB,-30.025,-30.025,0.0
2023-01-14,63,MUEB,39.0,39.0,0.0
2023-01-14,63,UFBB,-13.0,-13.0,0.0
2023-01-14,64,AGUB,-30.025,-30.025,0.0
2023-01-14,64,MUEB,39.0,39.0,0.0
2023-01-14,64,UFBB,-13.0,-13.0,0.0
2023-01-14,65,AGUB,-4.35,-4.35,0.0
2023-01-14,65,MUEB,24.975,24.974999999999998,3.552713678800501e-15
2023-01-14,66,AGUB,-4.35,-4.35,0.0
2023-01-14,66,MUEB,24.975,24.974999999999998,3.552713678800501e-15
2023-01-14,67,AGUB,-4.35,-4.35,0.0
2023-01-14,67,MUEB,24.975,24.974999999999998,3.552713678800501e-15
2023-01-14,68,AGUB,-4.35,-4.35,0.0
2023-01-14,68,MUEB,24.975,24.974999999999998,3.552713678800501e-15
2023-01-14,69,MUEB,-80.75,-80.75,0.0
2023-01-14,69,UFBB,-0.1,-0.1,0.0
2023-01-14,70,MUEB,-80.75,-80.75,0.0
